Review,Score
별 생각없이 출시한 기성품,2.5
주변 배우들 연기력도 좋고 스토리도 진부하지 않고 재밌을 뿐더러 중간 중간에 코미디가 껴있어서 보는 내내 재밌게 봤네요,4.0
쓰레기,1.5
잘 뽑힌 속편이라고 생각..은 하나 커밍순은 좀 지랄인듯,3.0
기획만으로 성립된 영화라는 점에서 안일해 보이기도 하지만 그 나름의 미덕을 마냥 부정할 수만은 없다. 다만 주먹질과 코미디의 비중을 이 이상 높이기는 쉽지 않을 텐데 자가복제 전략이 과연 다음편에도 유효할 지 '이번에도' 약간 의문.,3.0
"나쁜 놈 너무 많아도, 마동석 있으면 전부 괜찮아.
시리즈가 거듭될수록 마동석은 강해지는데, 그에 대항할만한 임팩트 있는 빌런이 나올 수 있으려나?
그래도 시리즈가 거듭될수록 유머는 무르익는다.",3.0
아직까진 좋았지만 다음에도 동어반복이면 시리즈의 롱런은 힘들수도.,3.5
피식피식 할 때마다 자존심상해죽겟다....,2.5
"총, 칼보다 강한 웃음과 주먹",3.0
아직까진 유효타가 제법 많은 편,3.0
"주성철 진짜 못된 놈
너무 쓰레기 어후 화나",3.0
"최강주먹 슈퍼히어로 마석도

범죄도시 시리즈의 큰재미는 마석도 특유의 농",3.0
"개인적으로 먼치킨물울 좋아하지만, 그게 문제가 아니었던 듯한 작품.
수출용이라고 하면 어느 정도 납득이 될 것 같다.",2.0
"가만히만 있어도 평타치는 타이틀.
새로운 시도도 좋지만 근본만은 쭉 이어지길.",3.0
오히려 빌런이 하나였다면 단조로웠을 듯,3.5
변화를 꿈꿨으나 아직은 과도기인듯. 스타일리시한 액션도 다양해졌고 역할배분도 신선한데.. 생각보다 캐릭터가 붕떠있는….각본에서 불필요한걸 조금만 덜어내면 좋을거 같다.,2.5
물려요,2.5
킬링타임용으로는 최고임,3.5
"난 마석두가 솓뚜껑같은 손으로 내리치는 따귀가 좋다.
이번엔 따귀가 별로 안 나와서 섭섭하다",2.5
역시 생각한대로 흘러가는 영화. 근데 나는 왜 헤어나올 수 없는가.,3.0
조연 맛집 영화인데 이번편은 전석호 배우도 못 살고 초롱이만 기억에 남아 아쉽지만 타격감은 두말하면 잔소리. 흥행 잘되는 프랜차이즈는 단물 다 빠질때까지 계속되야 한다.,3.0
기출변형의 장단점.,3.0
해결이 된건가? 싶은 찝찝한 마무리,2.0
사골은 우릴수록 좋다지만 라면은 아니다.,3.0
1  > 2  >>> 3,2.0
안일하고 허술하다. 시리즈로서 좋은 프랜차이즈가 될까 싶었는데 인기에 취해 이름값에 기대 대충 겉보기만 그럴 듯하게 만든 싸구려를 팔기 시작했다는 것이 참 실망스럽다. 2편까진 애매했는데 3편을 통해 시리즈가 갈수록 열화되고 있다는 게 너무도 명확해졌다.,2.0
"범죄도시는 마석도와 악역의 2인 구도의 재미로 보는데 이번 시즌에서는 악역의 매력이 크게 느껴지지 않았다.
범죄도시의 개그 코드는 이번에도 나에게 통하였으나 가끔은 흐름을 방해하기도 했다.",2.5
"너무 너무 너무 다음 장면이 예상이된다.
범죄도시가 너무 뻔한도시가 되어버렸다.
코미디 코드도, 액션코드도,
석도형만 찾아댄다.
김민재 배우가 나온 이유도 보이지 않는다.
마석도는 아무것도 하지 않는다.
마지막 액션 좀 보고 마무리 해 보려한다.
와 정말 마블리 유니버스만 만들려는건가?
이럴꺼에요????",1.0
빌런보다 매력적인 초롱이라니,2.5
"재밌다ㅠㅠ 근데 2편보다는 조금 아쉬운 느낌..
[2023.11.10]",4.0
231110 2.5,2.5
8편이나 만든다던데...,2.0
1>2>3,2.5
💤,2.5
판 키우는 MCU(마동석 시네마틱 유니버스),3.5
속도가 붙은 격투 연결에도 여전히 자극을 가중하기 위한 음향으로 뒤죽박죽되어 있다. 이야기 갈래를 다양하게 하려고 하지만 하나씩 하나씩 깨부순다는 용례에서 벗어나지 않아 흥도 제한적이다.,2.5
범죄도시 시리즈는 악역의 악행이 적나라하게 드러나야만 볼만 하다.,1.5
"우리나라에서 만든 ‘3편’ 중에는 최상급.
그러나 이제는 확연히 드러나는 하향세.
하지만 이번에도 대박쳤으니 이 흐름 그대로 가겠지.",3.0
"역시 믿고보는 마동석표 사이다 무비
계속 만들어주세요!!",3.5
뇌절,2.5
"예상되는 웃음코드, 예상되는 전개와 액션.
실패가 없다는 얘기일 수 있으나, 성공도 아니었다",2.5
전개나 설정은 2보다 좋았어요. 완성도는 중이고 저는 지금 배가 넘 부르네요:),3.0
매력없는 빌런부터 보기도 전에 예상되는 몇몇 장면까지. 물론 재미도 있었지만 그보다 더 아쉬움이 크게 남는다.,3.5
그렇게 속시원하지가 않음,2.0
형사가 아닌 원펀맨이 되어버린 마동석,2.5
그냥 딱...시간보내기용,2.5
빌런 연기가 너무해서 끝까지 못봄 범죄도시1이 얼마나 잘만들어지고 연기를 잘했는지 다시 깨닫게해줌,1.0
"제목을 가리면 시원한 액션 영화,
그러나 제목을 들으면 느껴지는 아쉬움.",3.0
타격감이 좋아요.,3.5
"악역의 매력이 빠진 범죄도시라...

이준혁 배우님은 너무 힘만 주고 나와서 안타까울 정도 ㅠㅠ",3.0
시리즈 중 숨 돌리기,2.5
아직은 통쾌함으로 볼만한 영화,3.0
2준혁 봐서 2점,2.0
웩,1.0
"보통이에요.
2023. 11. 4.",4.0
마동석의 타격감은 4/5,2.5
액션은 묵직하게 유머는 간결하게,3.5
후져도 이렇게 후질수가,1.5
새로울 건 하나도 없는 한국 대표 상업영화.. 뻘하게 웃기는 타율은 괜찮았다.,2.5
악역이 분립되어 약간의 조잡함이 느껴졌지만 그래도 재미있는걸?,2.5
"그러니까,
언젠가부터 이 영화는 내용이고 자시고 뭐 없이
마동석이 보고 싶거나, 누구 좀 한 대 쳤음 싶은 나쁜 놈이 주변에 있을 때 보게 되어 버린,
그런 영화가 되어버렸네. 좋다 하기도 뭐한, 그렇다고 나쁘다고 하기도 뭐한.",3.5
배신하지 않는 프랜차이즈를 향한 고마움과 염려.,2.5
괜찮아. 귀여운 건 안 지겨워.,2.5
악역이 넘 약함,3.0
4탄이 기대되지는 않는다,3.0
이 시리즈의 재미는 결국 잘 모르겠다. 3편까지 보니 마블 영화처럼 보라는 소리가 뭔지 알 것 같기도 하다. 한국 예능프로를 잘 보지 않는데 그것과 비슷한 결로 노잼이다.,0.5
2023/030 @디즈니 플러스,3.0
"장점은 줄어들고, 단점은 늘어났다",2.0
"아쉬웠다. 그렇지만,
뻔함에도 상상 못해버린 전개 ㅎㅎ

10/31 엄마랑 !!",1.5
2편보단 재밌다,3.5
뻔해도 너무 뻔해,2.0
시즌 1과 2로 범죄도시는 막을 내린 듯하다…,1.5
"1,2편의 위트가 그립다
너무 대놓고 웃기려하면 안 웃기는데",2.5
이 시리즈는 일단 왜 나쁜놈이 되었는지 안나와서 좋음 ㅋ,3.0
2023,4.0
원패턴 얍삽이로 이기는 것도 세판부턴 좀 질림,3.0
상추 쌈만 있고 고기가 없네,2.5
이정도면 관객을 위한 것이 아닌 마동석 자신을 위한,2.5
든든한 국밥 느낌,3.5
유머와 액션은 합격점,3.0
타격감으로 보는 영화,3.0
"매력 없는 빌런, 답습에만 급급한 이야기.
잘 아는 맛도 꾸준히 노력해야하는 법이거늘, 너무 게으르다.",2.0
"그리운 오대오
그리고 장첸",2.5
"이준혁씨 장첸의 그늘에 지나친 부담감을 느끼셨남
자꾸 눈을 부릅뜨셔서 화면이랑 낯가리면서 봄",1.0
클리셰범벅 하차함,0.5
"정답을 알고 보는 시험이기 때문에 드러나는 엉성한 구도,편집, 연기력.",2.5
마블리 하나 믿고 가는데..어째 점점 유치뽕이 돼 가는 느낌적인 느낌..장챈은 참 멋졌는데..,2.0
4편은 더 기대 안되....,2.5
액션도 시원하고 재미도 있지만 뭔가 허한 기분,3.0
통탄스럽다,1.0
펀치는 강해지고 매력은 옅어진다.,2.5
"마동석표 그저그런 반복 무비 윌드

2023.10.28",2.0
분명 봤는데 내용이 기억나지 않는다…,2.5
"전작에 비해 퇴보된 완성도.
내용전개나 대사 하나하나가 너무 유치하고 의미 없어졌다.

무분별한 쌍욕남발과 갈수록 현실성 떨어지는 액션전개.

킬링타임용으로도 너무 와닿지 않는 시리즈가 되버렸다.

그래도 워낙 우리나라에서 잘된 시리즈고, 이전에 없던 신선한 부분들도 다뤄지고 있어서 다음편 또한 응원…!",1.5
성철아 인상만 쓰면 악역이 되는 게 아니야.. 미간에 주름좀 풀자.,2.5
"한계가 슬슬 보인다.
4편에서는 결을 완전히 바꿔야 할 듯",3.0
인스턴트 정의,2.0
"깨알같이 웃기는 마동석의 대사 ㅋㅋ
점점 마동석 원맨쇼가 되어가는게 좀 불안하긴 함",3.0
진부하다.,2.5
웬지 서로 어색한 대사와 분위기 왜 서로 이렇게 죽이는건지 도통 이해안감 걍 때리고 죽이고 보는내내 불편 반장 이범수로 교체한건 실수 아닐까,2.5
"타격감

23.10.26",3.0
그래도 시원시원한 펀치 보는맛은 있다,2.5
"개그씬 남발하는데 이번편은 그닥 재밌진 않았음
그나마 피식정도, 그리고 액션도 시원한데 계속 보니까 감흥없음.",2.5
"이제 대충만들어도 되나보다 라는 생각을 했나봄.
그냥 펀치 치는 소리에 자극을 줄 생각이 아니라
좀 더 멋진 빌런을 다오",3.0
4가 또 나올건가보다,3.5
,2.0
이번편은 코미디 영화. 액션에 타격감은 좋지만 전작에 비해서는 아쉽다.,2.0
양 많고 새콤달콤한 화평동 냉면.,2.5
고착된 이야기 속 유연한 유머만이 빛난다.,3.0
"아 감독이 바꼈나 싶었는데 그대로네
주성철은 일일드라마에서 섭외했나
눈만 부라리면 빌런인가…
초롱이가 제일 연기 잘한다",2.0
이상하네.. 이번껀 왤케 후지냐,3.0
"갈수록 아쉬운 시리즈..
그래도 킬링 타임만은 확실하다",3.0
마동석 귀엽고 멋지고 다함,3.0
"시리즈가 나올수록 웃음코드가 낮아져서 아쉽다
범죄도시4는 ‘그래 이래야지!’일지, ‘역시나 그렇게 됐군’일지 궁금해지는 영화.",2.5
"231017
의리로 보게 되는 시리즈.
생각없이 보면 재밌기도 하고!",3.0
쉬어가는 시즌인 듯. 어떤 빌런이든 시즌1의 장첸을 넘진 못하겠지만 너무 소프트하잖아😥,2.5
"더 매끄러워지고 더 복잡해진 후속편.
그만큼 단순한 쾌감은 덜한 편.
그래도 후속편 나오면 무조건 볼 것임.",3.0
"분위기, 이야기 등
전체적으로 점점 가벼워지는 시리즈",3.0
"이왕 만들거면 이준혁 개쩌는 빌런으로 만들어서 이준혁 필모 더쿠들 저격이라도 해주지 이게 뭐여
웅성웅성
난 비밀의 숲이나 보러 갈래…

근데 배 쳤다고 응가 지리는 것은
살짝 원초적 웃음을 참지 못하고 1분간 깔깔해버렸다
그리고 무슨 공주 케이크 마냥 돌아가는 침대도
솔직히 어이없어서 웃음 ㅋ ㅠ",2.5
"범죄도시가 범죄도시했다~
근데 이범수 왜 이렇게 어색하지..",4.0
이제 자극은 너무 적고 클리셰는 너무 많다.,2.0
그냥저냥 무난한 액션의 맛,2.5
빌런이 좀 시시하네…,2.0
그만 만들어라 진심,1.5
이준혁을 좀 다른 방식으로 사용했더라면..,2.5
3할타자,3.0
낫 베드~,3.0
2편 보단 못하고 1편 보단 낫다.,3.0
"모든면에서 1,2편보다 다운그레이드됐네 1차원적인 개그도 너무 많아서 전체적으로 너무 코믹스러워서 가벼운 느낌에 임펙트가 없네",1.0
언제까지 막나가는 놈들만 잡으련지.,2.5
"빠진 전일만, 매력없는 빌런",2.0
재미있는 오락영화 그 이상도 이하도 아니긴하다,3.5
"주말에 뇌빼고 배달음식 먹으면서 죄책감없이 10초씩 스킵하면서 볼 수 있는 뭐 그런 행복
시리즈 거듭할수록 빌런 임팩트 점점 약해지는건 아쉽,, 더 알고싶은 캐릭터가 없었서요",1.5
낫밷,3.0
"제목과 주연을 떼고 보면 B급 영화, 또는 그 이하.",2.0
아무리 맛있는 순대국도 계속 먹으면 질리는 법,2.0
"플롯의 쾌감을 캐릭터가 증폭시키는 시리즈에서, 캐릭터가 플롯을 뭉개버린 주객전도작",2.0
"2023년 10월 21일

가면 갈수록 재미가 없다…",2.5
이유는 모르겠는데 갑자기 재미없어짐ㅜㅜ,2.5
한 번도 안웃음,1.5
2023 10 21,2.5
주연 캐릭터의 흡입력은 여전하지만 수위가 순화되면서 그만큼의 카타르시스를 주지는 못한다. 범죄자를 떄려 잡는 매력을 포기하고 이를 수사하는 접근 또한 예전만큼의 재미를 주지 않는다.,2.0
"그나마 시원했기 때문에… 2점..
이준혁 분량을 늘렸어야죠",2.0
그저 그런 개그들로 떡칠을 해놓았네,3.0
이준혁의 재발견,2.5
"1편부터 구축해둔 캐릭터에
마지막까지 모든 것을 내맡긴다.",3.0
"이 복잡한 세상에, 이렇게 단순무식한 영화가 하나 정도는 있어야지.

소문난 맛집에 맛을 기대하고 가듯이
우리가 기대하는 그 기대치 이상을 보여준다.
이제는 '마동석' 그 자체가 하나의 장르가 되어 버렸네.",4.0
재미있지만 깊이 공감허기 어렵다 조직이 많아서 캐릭터가 너무 많다 오직 기억에 남는 것은 장첸의 마지막 한마디가 기억에 제일 남는다,3.0
이준혁 아니었으면 이 별점도 없었다,3.0
"감독 각본 제작 주연 모두 전작과 동일한데 묘하게 너프먹고 싱거워짐
여전히 타격감은 독보적이지만 묵직한 분위기들이었던 전작들과 다른 방향을 잡은게 조금 아쉽기도
하지만 흥행으로 검증했으니 속편들도 기대해본다",3.0
프렌차이즈 식당 또한 필요하다,3.5
슬슬 의리로 보게 될것 같다,2.5
이제는 프랜차이즈 맛집같은 느낌,3.0
,1.5
"연출, 빌런 모두 아무런 맛이 없다.",2.0
"마동석 빼고는 전부다 바꿔버린 출연진...
분명히 정품이 맞는데, 왠지 짝퉁을 구매한 찝찝한 느낌.",3.0
아는맛이 맛있다.,2.5
"2023.10.18

범죄도시 1의 전율은 없지만
그럭저럭 즐길 수 있는 마블리",2.5
매일 방문하는 구내식당처럼. 뭐가 나올지 무슨맛인지 너무 잘알지만 먹을만 하다.,3.0
시원한재미는 여전 하지만 1.2편에 비해 아쉽다,2.5
영화관에서 안 본게 다행이네 휴,2.5
"마동석: 시~벌클럽…
초롱이: 사이버에요 ;;;",3.0
진짜 개처웃김ㅋㅋㅋㅋㅋㅋㅋㅋㅋ,3.5
꾸역꾸역 먹히는 유효타. 과연 다음 편은 어떨지,2.5
"다마레!!!
다 말햇잖아 새꺄~",3.5
"심심풀이 땅콩. 보증된 흥행수표는 가졌으니 뇌절 일보직전이란 말이 어울릴까?
스타일이던 메시지던 오락성이던 메시지던 현실반영이던 뭐던 조금이나마 깊이를 가지려 시작하는 것도 좋을 듯",2.5
"주상철의 두 번째 등장씬은, 장첸,강해상 의 첫 등장씬처럼 인상적이었지만, 기대가 너무 컸던 걸까...?
전작을 뛰어넘었던 2편처럼 후속작은 전작을 이길 수 없다는 클리쉐를 멋지게 부숴줄 줄 알았는데...",3.0
뻔한 플롯,2.5
"이제는 한명의 히어로가 되어버린 마동석

뻔한 개그인데도 속절없이 터지는

가볍게 보기 좋은 영화

3편은 빌런의 무게감이 가장 덜했던것 같다.

23.10.18",3.0
"마동석 외에는 보이지 않고, 너무 헐거워진 짜임새",3.0
"뭐 작품성 이런 거 다 떠나서 시원하다.
정의로운 공권력이 잘못한 사람들을 제대로 벌주는 것만으로도 너무 좋다.
영화볼 때 현실의 답답함이 해소되면서
다 보고나니 이렇게 밖에 풀 수 없는 현실의 그러지 못함에 다시 답답해진다.",3.5
23.10.14,3.5
"마석도만 살리기엔 그동안 빌런들이 너무 아쉽지않나?
그 매력적인 캐릭터를 가졌던 이준혁을 이따구로밖에 못씀?
장첸 강해상 다 잘살려놓고 이준혁은 눈만 부라리게 연기시킨 연출이 너무나 아쉽다.
어차피 마석도 시리즈인건 알겠는데, 그래도 빌런장사로 잘 뽑아먹었으면서 왜 여기서는 이렇게 신경을 안쓴건지....",2.0
"2보다도 더 실망시킬 수 있다니.
천만 넘었다고 또 속아서 보다니.
이준혁의 은갈치 정장은 뇌리에서 안떠나고.
이범수는 내내 겉돈다.",1.5
시즌 1의 위상으로 여기까지 오다니...,2.5
"마동석의 우람함과 반대로 악역인 이준혁은 벌크업을 하지 않고 나왔으면 어땠을까
상반되게 여리여리하고 잘생긴 캐릭터였으면 신선함을 좀 더 줄 수 있지 않았을까 싶다
그리고 소재가 마약인거 너무 지겨워 제발 그만..

(230625)",3.0
가장 별로였지만 마동석이 나오면 보증수표다,3.0
"231016 월
240123 화",3.0
발전없이 반복되는 패턴에 슬슬 질리기 시작한다.,2.5
"ㅋㅋㅋ 그냥 모든 장면이 마동석이 양아치 범죄자들 줘패는 모습을 보여주기 위해 존재함.
범죄자 캐릭터들은 마동석에게 줘팸을 당해야하기 때문에 마동석이 뭐 좀 물어보러 가기만 해도 바로 ‘넌 뭐야 이새끼야’하면서 척수반사로 달려듬. 이녀석들은 누가 봐도 위협적인 얼굴과 덩치를 갖고 있는 마동석을 삥뜯기 좋게 생긴 중학생쯤으로 보고 있음. 그러다가 마동석한테 맞고 난 다음에는 개처럼 기고 왈왈대면서 재롱부리고. 관객들의 니즈를 위해서 시리즈 내내 해왔던 짓이긴 한데 너무 기계적으로 반복하니까 이젠 지겹다.",2.5
악역 임팩트가 점점 약해지는게 아쉽다.. 영화 자체는 범죄도시 특유의 시원함과 유머러스함이 가득해서 재밌었음!,2.5
1편의 마석도로 조금은 돌아간…점점 순한 맛이 되어가는…영원히 고통받는 장이수…,3.5
"평타는 치는 시리즈가 됐지만
대중의 사랑을 너무 받아서인지 각진 면이 사라지고
둥글둥글 한 캐릭터와 이야기로 변해 가는것이 아쉽다
액션과 툭툭 던지는 유머는 건재",3.0
마동석 유니버스의 휴게소.,2.5
1년마다 돌아온다겠다는 자신감이 아이디어가 아니라 돈에서 비롯된 거였다니...,1.5
지친 현대인들이 집에 와서 맥주 한 잔 하며 보기 딱좋은 영화,2.5
"볼만하다 vs 뻔했다
뻔해도 좋으니 정기적으로 만들어 주세요
주기적으로 볼테니",3.0
역시 오락영화로서 실망 시키지 않는다,2.0
2023.10.15,2.5
"매력은 잃은 악역... 경찰 설정을 살리지도 못함...
새롭지 않은 웃음 포인트와 액션 ....
마석도 외에 기억나지 않는 캐릭터....

* 투캅스의 길을 외롭게 걸어 가려나 보다...",1.5
영화가 배우를 따라간다,2.5
"나름의 역할이 있었으니,,,,
범죄도시2가 은근 명작인가? 싶은 착각을 하게 해줌.",1.0
너도 마씨여??,3.0
매 시리즈마다 명대사를 만들어야 한다는 부담이 느껴진다.,3.0
"장첸이 너무 쎘지?
빌런을 너무 약하게 설정 한듯
미키?비키? 가 오히려 빌런 느낌",2.0
웃기지 못하는 말장난들과 무섭지 않은 빌런들.,2.5
"아무리 마석도 주먹맛에 보는 영화라지만. 그래서 군더더기 걷어내고. 요점에 집중하겠다는 의도도. 알겠는데.
그렇다고. 맥락도. 설정도. 서사도 다 걷어재끼면 어떻해요!

그리고. 장첸과 강해상을 잇는 빌런이. 무엇보다 중요한 관전 포인트인건. 안비밀이잖아요. 왜 그걸 놓치셨어요ㅠ",2.5
"20231015 살짝 아쉽지만, 4편이 기대되는 영화",3.0
분명 똑같은 구성에 똑같은 맛인데도 맛있다는 게.,3.5
"마석도 유니버스 ㅋㅋㅋ
초롱이 나오면서부터 재밌음
클리셰 범벅이라 더 재밌음",4.0
원펀치? 원패턴...,2.5
"1,2편은 무자비한 빌런들을 힘으로때려잡는 짠내나는 동네이야기였는데 3편부턴 마형사만 남은 평범한 평행유니버스네.
근데 여기선 왜 비리경찰들이 짠해보이지?",3.0
마석도의 원투쓰리! 1은 그냥 팍퍽쿵 2는 콰직빠직콱 3은 타다닥쾅,2.5
악당의 매력 마저도 없다면,2.5
65. 타격감만 남았다. 장첸이 보고 싶다.,2.5
마석도 유니버스가 이어지려면 4탄에서 대역전이 필요하다.,2.5
"그냥 때려 잡다보면 사건해결
쌈 못하면 범인 못잡나",2.5
이쯤되면 초능력아니냐고,2.5
리액션이 많으면 통쾌한게 아니라 의외로 지루하다 ^_^헣,2.0
"마동석이 역대급으로 많이 맞는 영화.
보는 내가 다 아퍼!",2.0
2편의 안일함을 던져버리고 새롭게 돌아오다. 똑같은 106분이지만 전 편보다 밀도가 높은 <범죄도시3>는 대중이 원하는 깔끔함을 유지한 채 끝까지 내달린다.,3.0
"1인칭 타격게임 보는듯한 타격액션영화.
아무생각없이 보기에 좋은 오락영화가 목적이었다면 잘만든거지.",3.0
계속 이렇게 만들면 안될거같은데..,2.5
"이 영화는 마동석의 싸대기와 한방을 보고싶어서 보는게 크다. 그부분은 아주 잘 보여줬고 복서로써의 동작도 아주 훌륭했고 카메라 워크도 박진감있었다.

근데 빌런이 약하다. 압도적인 장첸. 장첸보다 약해보여서 말이 많았어도 무게감이 있었던 강해상. 거기에비해 주성철과 리키는 너무 약했다.

빌런이 아주 강하고 절대악인 상태에서 마석도가 펀치를 날려야 후련함이 있는데 그게 아쉬운 포인트.",3.0
"19떼니께…겉멋이 너무 들어갔잖누.
초심으로 돌아가서 19달고 개봉하면 안되겠니?😭",3.5
대한민국 최강의 시리즈가 되어가는 중...,3.0
펀치로 해결,1.5
나 겁쟁인데 빌런 히나도 안무서움,2.5
창문 좀 열어주지.,4.0
"아직은 재밌다
하지만 마석도라는 캐릭터에게 뽑아낼 수 있는 카타르시스에 대한 연구가 더 필요해보인다",3.5
다시 청불로 돌아가든가 차라리 더 웃기든가.,2.5
갈수록 재미없어지는 것 같은 느낌,1.5
힘은 빠졌지만 여전히 피식피식하는 순간들,2.5
"잡다한 드립 빼서 러닝타임 10분 정도 단축시키고, 쓸데없는 캐릭터 쳐내고, 그 시간에 주성철 캐릭터 더 구축하는게 나았을거같다. 빌런의 존재감이 없어서 패도 별로 임팩트가 없음",2.5
3편의 빌런은 1편 2편의 빌런보다 매력이 많이 떨어진다.,3.5
"전작에서 알려주지 않았던 누가 5인지를 알 수 있었고, 일본에도 마씨가 있다는 사실을 알려준 유익한(?)영화",3.0
스토리와 전개가 익숙하고 느슨하다.,2.5
뻔하지만 그래도 웃기네,2.5
후반이 너무 싱겁네.,3.0
도대체 이 시리즈가 왜 인기인거야,1.5
마동석 시리즈.,2.5
"이젠 이 시리즈도 끝물 같다.
윤계상, 손석구에 비해서 이준혁의 매력은 떨어진다.",3.0
"동석이 형
이번 영화 성공에 취해서 깨어나지 못하면 망할거 같아",0.5
혼자서 다해먹는 영화,3.0
아이고 사장님 이 집 대박난 건 좋은 데 프랜차이즈 내시는 건 좋은데 이제는 인스턴트를 내시면 어떡해요 ㅠㅠ,2.0
투사부일체마냥 뇌절 야매로,1.5
시리즈가 거듭날수록 마동석의 파괴력만 진화하는듯한..,3.0
"스케일을 키운 대신 개연성을 잃어버리고
액션의 스킬을 늘린 대신 호쾌함을 잃어버리고
악역의 수를 늘린 대신 악역의 존재감은 사라졌다",2.0
모하비,2.5
"보는 재미는 그대로인데 왜 낡았나. 대사에 생명력이 없다. 징징대던 반장이 해소하던 직진 일변도의 단조로움이 그대로 드러났다.
그래서 뉴트로가 아니게 된다. 직장이란 단어는 시리즈 최다로 나오면서 직장인은 없고 모두를 영웅으로 그리려하니 영웅의 호쾌함이 죽는 것도 크다.",2.5
"초반에 너무 엉성하다고 생각하며 봤는데
그래도 갈수록 기본값은 하는 시리즈",2.5
"잔혹한 범죄 액션에서 갑자기 바뀌어 버린 먼치킨 액션 코믹
하지만 어느 순간 웃고 있는 나 자신
이런 것도 한 번 쯤은 괜찮을지도?",3.5
"전 편보다 메인 악역 1명이 더 늘었음에도 날 것에 느낌이 부족해서 아쉬움이 들지만 다 보고 나니 장점만 생각난다.

확실히 3편 오면서 코미디가 주를 이루는데 전 편에 개그 유머들이 많이 들어가있어 1,2편을 안 보고 봤더라면 재미 요소가 떨어질 거 같은 생각이 든다.

특히 고규필은 존재 자체만으로 너무 웃기다 ㅎㅎ

+이준혁이 너무 섹시하게 나와서 놀랐다. (물론 마형에겐 안 되지만ㅎ)",4.0
"심하게 유치하고 신나게 때려부순다.

장도를 맨주먹으로 이긴다는게 좀 어이없긴 하지만… 마징가니까 그럴수 있지…",4.0
"야쿠자라는 강력한 소재에 삼파전까지 끼고 겨우 이정도라니.
두 빌런을 합쳐도 전작의 빌런 1명을 넘지 못한다. 반복되는 억지 개그코드에 웃음도 더 안나옴.",2.0
매력없는 악역과 새로 구한 매력없는 조연들 그래도 범죄도시 시리즈는 계속 볼 것 같아,1.0
한번도 안웃었다,0.5
핵 펀치도 너무 자주 날리니까 알싸한 맛이없네,2.5
아이고 찍느라 고생했겠네,3.0
여전히 때려부수는 크기와 멱살을 잡고 엔딩을 항해 달려가는 기분,2.5
아는 맛이 무섭다,2.5
"아무리 대놓고 머리비우고 보는 영화라지만
그래도 이런 시나리오는 좀…
주먹질도 최소한의
개연성은 있어야",1.0
"좀 맞자.
퍽
퍽
퍽
퍽
퍽
끝.",3.5
ㅋㅋ숏박스가 찍어도 이정돈 찍겠다,0.5
뻔한데 안 지루함,3.0
"인류애 상실하신분들 극중에 불러내어 박살내는거 보는 재미
다음에는 중국 소재로 한번 내주세요 ㅎㅎㅎ",3.0
킬링타임,3.0
동료들의 역할은 무엇인가?,2.5
"영화 액션처럼 관객들에게 재미와 액션으로 타격을 주는 건 마석도뿐인 듯하다..

1. 슬슬 힘이 떨어진다고 보이는 건 우선적으로 마석도의 애드리브가 많이 늘어났다는 것.
너무 뇌절하는거 아닌가 싶을 정도로 많은 시도를 보이는데 성공률은 높은 편이나 이는 곧 다른 캐릭터들이 힘을 발휘하지 못한다고 볼 수 있다.

2. 광수대 캐릭터들이 상당히.. 아쉽다. 어색하다 해야되나 뭔가 자연스럽지 않게 딱 맞게 움직이려는 느낌이다. 차라리 1~2편에 멤버들을 몇명 데려와서 새롭게 첨가하는 느낌으로 갔다명 어땠을까 싶다.

3. 리키와 주성철도 매력적인 빌런이나 둘 다 같이 나온게 아쉽다. 리키만 나와서 거친 칼대주먹의 액션으로 가든 주성철만 나와서 간계로 이리저리 빠져나가는 미꾸라지 악당 잡는 액션 영화가 되든 했어야 되는데 둘 다 나오다보니 뭔가 분량 채우는 겸 이도저도 안되는 느낌이 된것 같다. 솔직히 둘이 같이 나오다보니 임팩트도 약한 느낌이다.

4. 마석도를 제외하면 그나마 재밌는 캐릭터는 초롱이인데 작명부터 시작해서 허세 가득한 귀여운 빌런으로 기억에 남으나 장이수 포지션을 채우기엔 분량도 임팩트도 약하지 않았나 싶다. 초롱이를 많이 넣든 좀 더 힘을 주든 그랬어야 됐을것 같은데 4편을 감에 있어 쉬어가는 영화인가 좀 아쉽다.

5. 영화의 패턴도 똑같은데 캐릭터를 늘려서 반복 되는 패턴을 통해 분량만 늘린 느낌이다.
1편처럼 긴장감을 주든 2편처럼 메인 빌런 분량의 힘을 실어주든 했어야됐을것 같은데 여러모로 아쉽다.

6. 그래도 마석도의 분전은 눈에 띄는데 타격감 있는 액션, 귀여운 애드리브는 전무후무한, 대체불가능한 캐릭터 아닐까 생각된다.

PS: 마지막 예고를 보니 장이수 재등장이 매우 기대되나 좀 새로운 변화도 가미해야할것 같은데 어떻게 될지 기대반 걱정반..",3.0
23.10.09.,2.5
재맜다… 하지만 내가 별을 이것 밖에 줄수 없는 이유는 기대치가 너무 컷기 때문이야… 좀 아쉬웠다! 😅,2.5
프렌차이즈의 아는 맛,3.5
아는 맛이 맛있다,3.5
"전 시리즈에 비해 큰 재미나 긴장감은 없었음
그냥 주성철이 잘생김",3.0
"이게 왜 천만?
너무 날로 먹으려는거 아님? 유치해서 눈 둘데가 없는건 나 뿐인건가..",2.0
나쁘진 않은데 범죄도시2가 너무 명작이었다..,3.0
3편 빌런은 별로네,3.0
